"","video_id","publishedAt","title","description","id","viewCount","likeCount","favoriteCount","commentCount"
"1","BWnj1PJir3A",2022-07-18,"CNN Employees &#39;FREAK&#39; Over Bad Ratings | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about CNN's tanking ratings causing employees to freak out and blame the new strategy from ...","BWnj1PJir3A",191488,6543,0,927
"2","A9TCjN0SLtk",2022-07-19,"New Sign Housing Market On Verge Of COLLAPSE | Breaking Points with Krystal and Saagar","Krystal and Saagar dive into the latest housing market numbers that could indicate a collapse coming soon To become a Breaking ...","A9TCjN0SLtk",196477,6422,0,1645
"3","NY8BWnmbMSM",2022-06-02,"Saagar Enjeti: A Working Class Recession Is Coming, Biden Is Doing NOTHING","Saagar takes viewers through the economic factors causing massive losses in corporate earnings and concerning metrics for ...","NY8BWnmbMSM",166725,6400,0,1046
"4","byEeNFaBXLI",2022-06-06,"CNN BANS &#39;Breaking News Banner&#39; Tries To Book SAAGAR | Breaking Points with Krystal and Saagar","Krystal and Saagar give their perspective on CNN getting rid of the constant 'Breaking News' banner on the screen and the ...","byEeNFaBXLI",264254,9502,0,1022
"5","ZSeJvA43UU4",2022-04-15,"Stelter Told CNN Partisan TO HIS FACE By Yale Researcher | Breaking Points with Krystal and Saagar","Krystal and Saagar look at how Brian Stelter covered a Yale report previously discussed on Breaking Points about how partisan ...","ZSeJvA43UU4",224101,8698,0,1106
"6","0WMVUh0_mZM",2022-07-11,"Kamala Delivers GOBBLEDYGOOK Answer On Abortion | Breaking Points with Krystal and Saagar","Krystal and Saagar lambast Vice President Kamala Harris for her gobbledygook answer when asked about abortion action and ...","0WMVUh0_mZM",132243,4806,0,836
"7","E6gsBgDkpyw",2022-06-06,"Legal Bytes: How Taylor Lorenz LIED AND SMEARED Me For Depp, Heard Coverage | Breaking Points","Krystal and Saagar talk to lawyer and legal commentator Alina Mazeika known as Legal Bytes about the smears towards her by ...","E6gsBgDkpyw",286481,10749,0,1184
"8","gP1AqZjsCww",2022-06-13,"WAPO FINALLY Fires Unhinged Reporter Who Trashed Colleagues |Breaking Points with Krystal and Saagar","Krystal and Saagar comment on the WaPo firing reporter Felicia Sonmez after her week of unhinged trashing of colleagues online ...","gP1AqZjsCww",120070,4282,0,583
"9","f1VJlkb1SXw",2022-04-04,"Saagar Enjeti: NBC, WaPo Reporters Say Criticizing Them Is HARASSMENT","Saagar analyzes the methods being used by elite reporters at NBC, Washington Post, and elsewhere in mainstream media to ...","f1VJlkb1SXw",214136,11741,0,1849
"10","F505cUctH5s",2022-07-12,"Dem Bloodbath IMMINENT In House | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the impending bloodbath for Democrats in House elections nationwide in the 2022 midterms that could ...","F505cUctH5s",139315,4176,0,974
"11","fMkbOTLj9Z0",2022-06-21,"Krystal Ball: COLLAPSE! Is Economy As We Know It OVER?","Krystal analyzes how the US economic paradigm built off cheap credit and bailouts of the financial system from the Federal ...","fMkbOTLj9Z0",210661,8238,0,1657
"12","wSOVifhZyJc",2022-05-09,"Rand Paul SHREDS DHS Secretary Over Ministry Of Truth | Breaking Points with Krystal and Saagar","Krystal and Saagar comment on the concerns raised by GOP Sen. Rand Paul about the DHS 'disinformation' board and the threat ...","wSOVifhZyJc",194561,10749,0,1587
"13","F4pzlrAidoo",2022-05-25,"Will Fed TRIGGER Housing Market COLLAPSE? | Breaking Points with Krystal and Saagar","Krystal and Saagar dive into the shifts in the housing market that took place in April where the rates of home buying tanked after ...","F4pzlrAidoo",107942,3416,0,909
"14","gRnFca9ku68",2022-04-26,"BILLIONAIRE BRAWL: JEALOUS Bezos Throws Shade At Elon | Breaking Points with Krystal and Saagar","Krystal and Saagar explore the jabs sent by Jeff Bezos towards Elon Musk after the Twitter sale was confirmed in what marks a ...","gRnFca9ku68",145444,4806,0,828
"15","0-NgXzkrIHA",2022-07-04,"Republicans SHOCKED At Dem Inaction On Roe | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the reports of GOP operatives being surprised at how little Democrats are doing on Roe and the ...","0-NgXzkrIHA",123683,4808,0,1322
"16","4ChYwRh-G_g",2022-06-21,"WAPO REASSIGNS Taylor Lorenz After Lies | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the demotion of online blogger Taylor Lorenz by the Washington Post after her repeated, high ...","4ChYwRh-G_g",152172,6023,0,800
"17","e_EEExaBWV0",2022-06-13,"Gas OFFICIALLY At $5/Gallon With No End In Sight | Breaking Points with Krystal and Saagar","Krystal and Saagar bring the news that the national average gas price has reached the $5/gallon threshold with little hopes for ...","e_EEExaBWV0",128849,4306,0,1967
"18","ZZrxrz1gqLM",2022-04-30,"The View, Joy Reid&#39;s UNHINGED Elon Twitter Takes | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to the takes on the view and Twitter opposing Elon Musk's Twitter purchase by invoking racial issues ...","ZZrxrz1gqLM",199336,7126,0,1272
"19","xNIkVUpfYUU",2022-06-21,"Hillary Gives WORST Advice To Dems For 2022 | Breaking Points with Krystal and Saagar","Krystal and Saagar take aim at Hillary Clinton for comments she made in an interview with the Financial Times about what ...","xNIkVUpfYUU",149631,5038,0,1052
"20","BmR7HyEcjOA",2022-06-20,"Airlines HUMILIATE Incompetent Buttigieg | Breaking Points with Krystal and Saagar","Krystal and Saagar analyze the incompetence of Pete Buttigieg as Transportation Secretary for the Biden administration after a ...","BmR7HyEcjOA",233487,7826,0,1497
"21","kHs5v-3YSzo",2022-07-28,"RECESSION CONFIRMED?: GDP Falls Smacking Biden In Face | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the GDP falling for the second straight quarter which usually means America is in a recession To ...","kHs5v-3YSzo",126624,4816,0,943
"22","AbVzq1cOn4o",2022-07-07,"BREAKING: Boris Johnson Resigns As UK Prime Minister | Breaking Points with Krystal and Saagar","Krystal and Saagar give a quick update of the breaking news out of the UK that Tory Prime Minister Boris Johnson will resign after ...","AbVzq1cOn4o",148331,5349,0,899
"23","rVlYsYhiqKQ",2022-04-28,"INSANE Market Rigging On Wall Street Revealed | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the indictment of a wall street hedge fund manager for fraud related charges after he was ...","rVlYsYhiqKQ",99069,3801,0,623
"24","JktEjBCDwTE",2022-04-24,"How Tax Prep Services SCREW Americans Out of Billions | Breaking Points with Krystal and Saagar","Krystal and Saagar explain how tax preparation companies use techniques to screw Americans out of billions due in large part to ...","JktEjBCDwTE",94829,5155,0,876
"25","UqKpXNNO5XI",2022-07-25,"Saagar Enjeti: Recession Warnings ALL AROUND As Tech Dips","Saagar dives into the recession warnings in important markets from tech to real estate and more as big tech's earnings reports ...","UqKpXNNO5XI",106605,3801,0,456
"26","g86cxEz_dFE",2022-07-28,"Samantha Bee Show CANCELED For Terrible Ratings | Breaking Points with Krystal and Saagar","Krystal and Saagar discuss the cancelation of liberal comedian Samantha Bee's low rated primetime show To become a Breaking ...","g86cxEz_dFE",157792,5251,0,1217
"27","qqz4gvX-K_M",2022-07-11,"Krystal Ball: Pete PLOTS 2024 As Voters Grab PITCHFORKS","Krystal evaluates Pete Buttigieg's tenure as Transportation Secretary given his plotting behind the scenes for a potential 2024 ...","qqz4gvX-K_M",116375,4720,0,864
"28","uO7I34I9P2Y",2022-06-20,"COVERUP: Cops Try To HIDE Body Cam Footage Of Cowardice | Breaking Points with Krystal and Saagar","Krystal and Saagar bring the latest details of the Uvalde police coverup of body cam footage and other public records requests by ...","uO7I34I9P2Y",182293,7965,0,1734
"29","z0GFmvRUBQw",2022-07-14,"Biden, Pelosi GASLIGHT On Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to the gaslighting from Joe Biden and Nancy Pelosi on the record high inflation in June To become a ...","z0GFmvRUBQw",134836,4393,0,874
"30","UNWTpcuAKy8",2022-07-02,"Bernie PRESSES Buttigieg On Airline Disaster | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the demands made by Bernie Sanders to Pete Buttigieg to combat the mass dysfunction hitting ...","UNWTpcuAKy8",128440,5031,0,1105
"31","WSn3My1tKa4",2022-04-20,"Congressman CAUGHT Telling Truth About CORRUPTION In DC | Breaking Points with Krystal and Saagar","Krystal and Saagar comment on the leaked audio of GOP congressman Mo Brooks explaining how the entrenched corruption in ...","WSn3My1tKa4",208065,11179,0,1538
"32","dLe_8i-9RhQ",2022-07-14,"Fed Set To CRUSH Workers In Historic Fashion | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the ramifications for workers if the Fed decides to hike interest rates by a full percentage point to ...","dLe_8i-9RhQ",171665,5395,0,1612
"33","EVrh4N64hUQ",2022-07-13,"Jill Biden Compares Latinos To TACOS At &#39;Latinx&#39; Festival | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the strange comments Jill Biden made about Latinos and tacos during a speech at a 'latinx' festival ...","EVrh4N64hUQ",136370,5380,0,1839
"34","YGUbDcNAaeM",2022-05-30,"Pelosi&#39;s Husband CRASHES Porsche, ARRESTED For DUI | Breaking Points with Krystal and Saagar","Krystal and Saagar give viewers the details of Nancy Pelosi's husband getting arrested for a DUI over the weekend that saw him ...","YGUbDcNAaeM",139933,5327,0,1200
"35","oM0PLS3fTi4",2022-06-25,"Andrew Gillum INDICTED For Wire Fraud, False Statements | Breaking Points with Krystal and Saagar","Andrew Gillum, the 2018 opponent to Ron DeSantis, was indicted for wire fraud and false statements after an FBI investigation of ...","oM0PLS3fTi4",104370,3731,0,954
"36","w4IdC6xokjk",2022-07-05,"Poll: 71% Of Americans Say NO To Biden 2024 | Breaking Points with Krystal and Saagar","Krystal and Saagar evaluate the findings of a new poll that stated 71% of Americans do not want President Joe Biden to run for ...","w4IdC6xokjk",117332,4446,0,1406
"37","7dJyUE5uANg",2022-05-13,"Declassified Doc REVEALS Direct Saudi Gov 9/11 Connection | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the declassified FBI memo that reveals a direct link between the Saudi Arabian government and the ...","7dJyUE5uANg",150281,7086,0,1577
"38","_yzrmyH-9lk",2022-06-09,"WAPO In MELTDOWN As Reporter Accuses EVERYONE Of Sexism | Breaking Points with Krystal and Saagar","Krystal and Saagar give viewers updates on the Washington Post drama continuing to play out online as reporter Felicia Sonmez ...","_yzrmyH-9lk",160636,6492,0,1555
"39","eI24K-E_3jE",2022-07-15,"NEW Coverup Details From Uvalde Shooting Released | Breaking Points with Krystal and Saagar","Krystal and Saagar cover a report stating that a Uvalde police officer had a chance to fire at the gunman before he entered the ...","eI24K-E_3jE",88198,3908,0,610
"40","bzBKjLUNeNI",2022-06-23,"MSNBC: &#39;CALM DOWN&quot; About High Gas Prices | Breaking Points with Krystal and Saagar","Krystal and Saagar scrutinize the MSNBC coverage of inflation where they scolded Americans complaints and told people to calm ...","bzBKjLUNeNI",107466,4458,0,1195
"41","CG7MOG1I4nQ",2022-07-04,"CNN Analyst Floats HILLARY 2024 Run | Breaking Points with Krystal and Saagar","Krystal and Saagar dunk on CNN's Chris Cillizza and other DC insiders who have been touting a Hillary Clinton run for President ...","CG7MOG1I4nQ",109623,4029,0,1460
"42","JiJgNl-0nqo",2022-07-21,"Elon Musk&#39;s BRUTAL Dunk On MSNBC | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to Elon Musk's Tweet calling out MSNBC for stoking division after he was criticized by an anchor for ...","JiJgNl-0nqo",156237,5194,0,924
"43","QiejPMHhtTQ",2022-02-10,"COMPILATION: Debunking Media&#39;s &#39;Right Wing&#39; Rogan Narrative |Breaking Points with Krystal and Saagar","Krystal and Saagar comment on Joe Rogan's wide ranging political views including a compilation of his leftist and liberal opinions ...","QiejPMHhtTQ",278229,21300,0,2211
"44","KyL4__ua8Ag",2022-04-22,"Rachel Maddow REVEALS END of Nightly Show | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the announcement made by star MSNBC host Rachel Maddow about her future with the network and ...","KyL4__ua8Ag",155175,5212,0,1149
"45","b5f64fL9JCk",2022-08-01,"Kamala Polls SEVENTH In Dem Primary Poll | Breaking Points with Krystal and Saagar","Krystal and Saagar look at a Dem primary voter poll conducting with Kamala Harris in seventh place and Pete Buttigieg leading ...","b5f64fL9JCk",63808,1987,0,468
"46","SLkr1Duq9O8",2022-05-25,"EVERYTHING YOU NEED TO KNOW: Shooter Kills 21 At TX Elementary School | Breaking Points","Krystal and Saagar bring the up to date facts on the mass shooting by a lone gunman in a Texas elementary school that killed 21 ...","SLkr1Duq9O8",116962,3757,0,1389
"47","ZGG48WaZlpY",2022-03-15,"The View, Romney PUSH JAIL For Tulsi, Tucker | Breaking Points with Krystal and Saagar","Krystal and Saagar condemn the calls by the hosts of The View and Mitt Romney for Tulsi Gabbard and Tucker Carlson to be ...","ZGG48WaZlpY",255031,10419,0,2729
"48","PzyzKG3BOkM",2022-07-28,"Saagar Enjeti: Monkeypox Facts COVERED UP By Woke Politics","Saagar examines the facts surrounding the Monkeypox outbreak and how woke politics are being prioritized by authorities over ...","PzyzKG3BOkM",237441,12493,0,2070
"49","hvW_gU0M_Rk",2022-08-12,"Judge Rules For Green Party Against Dem RIGGING | Breaking Points with Krystal and Saagar","Krystal and Saagar explain the court ruling that put a North Carolina Green Party senate candidate back on the ballot in after ...","hvW_gU0M_Rk",92360,4917,0,834
"50","7IN7bR_z4Kw",2022-07-13,"Kyle Kulinski DEBATES Jordan Peterson On Trans Issues | Krystal Kyle &amp; Friends","Kyle Kulinski interview Dr. Jordan Peterson on a wide range of issues including trans issues where the two have a heated debate ...","7IN7bR_z4Kw",604175,18213,0,10861
"51","oo77PwebJdA",2022-06-02,"Uvalde Cops HIDING From Investigators As More LIES Revealed |Breaking Points with Krystal and Saagar","Krystal and Saagar bring the latest on the Uvalde shooting investigations that local law enforcement leaders are hiding from as ...","oo77PwebJdA",163359,6601,0,1350
"52","gY-4FFHDTCs",2022-04-28,"WaPo ATTACKS Saagar, Elon For Knocking Top Twitter Exec | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to the journalistic tactics and attacks by the Washington Post after they featured Saagar's Twitter ...","gY-4FFHDTCs",287750,18714,0,2315
"53","Tdnr3wOzymE",2022-07-12,"Krystal Ball: Sri Lanka COLLAPSE Is DIRE WARNING For World","Krystal goes through the factors that led to the Sri Lanka political collapse and how they could lead to similar revolts in nations ...","Tdnr3wOzymE",129101,5497,0,1307
"54","TSj0Uv3-gdM",2022-07-05,"Recession ALREADY HERE?: GDP Shrinks As Key Indicator Flashes Red | Breaking Points","Krystal and Saagar kick off this week on Breaking Points by analyzing the new GDP data and key economic indicators pointing ...","TSj0Uv3-gdM",126577,4275,0,797
"55","Yrj688akhJw",2022-05-19,"Krystal Ball: Dem OPEN CIVIL WAR As Power Struggle ROILS House","Krystal examines the civil war breaking out between progressives and liberals within the Democratic party over contested House ...","Yrj688akhJw",147912,5692,0,746
"56","0uTqJl2OIhM",2022-07-14,"Saagar Enjeti: Class Divide GROWS As Non-White Voters Flee Dems","Saagar takes a deep look at the class divide and education divide driving non-white voters away from the Democratic party and ...","0uTqJl2OIhM",168246,6950,0,1710
"57","94z7uDNZp7Q",2022-07-30,"Americans FLEE to Mexico for Cheap Housing and Gas | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the reasons why Americans are fleeing from California to Mexico for cheaper housing and gas ...","94z7uDNZp7Q",107334,4236,0,1188
"58","dQJAuzCA8P0",2022-05-12,"Market DIVES With No End In Sight For Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar discuss the new inflation numbers for April that were released and how there is no end in sight to the inflation ...","dQJAuzCA8P0",142278,4682,0,1457
"59","yHios38Xheg",2022-07-07,"Biden Hits NEW ALL TIME LOW In Polls | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the new polls showing Biden's cratering approval ratings reaching an all time low and Americans ...","yHios38Xheg",102495,3624,0,1008
"60","vC3p7QoZVKY",2022-06-16,"New Yorker PROFILES BREAKING POINTS | Breaking Points with Krystal and Saagar","Krystal and Saagar tell viewers about the New Yorker's profile of Breaking Points as a case study in the rise of an online middle ...","vC3p7QoZVKY",101242,4318,0,264
"61","l2QpPDbx9u0",2022-07-31,"Recession REVEALS Americans Have No Control Over Economy | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about how little control regular Americans have over the economy shown by the recession being induced ...","l2QpPDbx9u0",65408,2611,0,451
"62","wSyyiDhfQ1g",2022-07-11,"EVERYTHING YOU NEED TO KNOW: Elon BACKS OUT Of Twitter Deal |Breaking Points with Krystal and Saagar","Krystal and Saagar give viewers everything they need to know about Elon Musk's decision to back out of the Twitter deal and the ...","wSyyiDhfQ1g",101617,2969,0,777
"63","VJWLUxR7UyE",2022-05-05,"Krystal Ball: Proof Dems are FULL OF SH*T On Roe v Wade","Krystal delivers harsh criticisms of Dems who refused to codify Roe v. Wade in the past for the sake of political gain and are now ...","VJWLUxR7UyE",163610,7346,0,1309
"64","RXg69KJoG8I",2022-04-18,"LAYOFFS Imminent At CNN+ After Less Than 10,000 Use Service |Breaking Points with Krystal and Saagar","Krystal and Saagar discuss the coming layoffs at CNN+ after less than 10000 people used the service on a daily basis despite a ...","RXg69KJoG8I",129713,6462,0,907
"65","Yz2gXd0wHZI",2022-05-30,"Fox News Reporter CALLED OUT Live for Defending Uvalde Cops |Breaking Points with Krystal and Saagar","Krystal and Saagar analyze a segment on Fox News where a contributor to the network was called out live by host Brian Kilmeade ...","Yz2gXd0wHZI",137771,4720,0,953
"66","05Cqz9V1Nhc",2022-07-09,"Confidence In Presidency &amp; Supreme Court COLLAPSES | Breaking Points with Krystal and Saagar","Krystal and Saagar analyze the sustained decline of American institutions demonstrated by polling showing extremely low ...","05Cqz9V1Nhc",102927,4165,0,1048
"67","GGIdVHn2-CM",2022-05-02,"CNN&#39;s Stelter WONDERS If HE Is The Problem With The Media | Breaking Points with Krystal and Saagar","Krystal and Saagar bring viewers the fleeting moment of self awareness for CNN anchor Brian Stelter who pondered whether ...","GGIdVHn2-CM",174527,6037,0,750
"68","MURKvKLC2lA",2022-07-07,"Airlines CAUGHT Lying About Massive Cancellations | Breaking Points with Krystal and Saagar","Krystal and Saagar explain the dispute that broke out between the FAA and airlines over the causes of massive cancellations on ...","MURKvKLC2lA",143146,5088,0,817
"69","Ra6470-Rx9o",2022-06-06,"Saagar Enjeti: Top Gun SUCCESS Shows China, Wokeness On Decline","Saagar describes what he believes is a vibe shift represented by the success of the new Top Gun film away from kowtowing to ...","Ra6470-Rx9o",216540,9846,0,1623
"70","p04ByLpObA0",2022-07-26,"Biden CHANGES Recession Definition To Avoid One | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the Biden administration's change to how a recession is defined in preparation for a second ...","p04ByLpObA0",147595,5913,0,1298
"71","NRSOqsjff-E",2022-07-05,"Krystal Ball: Pete MOCKED For Playing Travel Agent As Air Travelers SUFFER","Krystal issues sharp criticism of Transportation Secretary Pete Buttigieg for cosplaying as a travel agent while airline dysfunction ...","NRSOqsjff-E",87154,3167,0,367
"72","gr07kLaTrXc",2022-08-15,"FBI Report Contradicts Alec Baldwin Claim On Trigger Pull | Breaking Points with Krystal and Saagar","Krystal and Saagar update viewers on the Alec Baldwin case after the FBI report on the firing of the weapon contradicted Alec ...","gr07kLaTrXc",75992,2132,0,543
"73","cW2Ug6ilVGQ",2022-08-07,"Dems BLAME Third Parties, Voters For Their Failures | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the Dems response to Andrew Yang's Forward Party launch that shows how liberals blame third ...","cW2Ug6ilVGQ",74215,2908,0,648
"74","Oc1qrmFrKbA",2022-05-06,"Bezos Post FREAKS About Billionaire Media Ownership | Breaking Points with Krystal and Saagar","Krystal and Saagar point out the irony in the Jeff Bezos owned Washington Post article criticizing the billionaire boys club that ...","Oc1qrmFrKbA",124431,4045,0,656
"75","SLyySor1LvY",2022-05-26,"Krystal Ball: Dems Systematically DESTROY Their Own Future","Krystal breaks down the despair for Dems because of the party's gaping hole for future Presidential candidates that can win a ...","SLyySor1LvY",140374,6109,0,1527
"76","iH54qXVO2kI",2022-06-28,"Uvalde Mom Reveals Cops HARASSING Her For Telling TRUTH | Breaking Points with Krystal and Saagar","Krystal and Saagar tear into the Uvalde police for harassing the mother who told media outlets the truth about what happened ...","iH54qXVO2kI",99825,4807,0,819
"77","fcBrj-Ob8Xo",2022-06-25,"Democrats PATHETIC Gas Price Proposals | Breaking Points with Krystal and Saagar","After Saagar's Thursday monologue, Krystal and Saagar criticize Democrats' proposals for lowering gas prices To become a ...","fcBrj-Ob8Xo",65552,2457,0,384
"78","wTQl2Oy4tww",2022-07-05,"Highland Park Shooter KNOWN To Law Enforcement | Breaking Points with Krystal and Saagar","Krystal and Saagar explain what happened yesterday in Highland Park, Illinois with a mass shooter who was previously known to ...","wTQl2Oy4tww",111418,3580,0,1389
"79","V4zvLxgr0nw",2022-06-28,"Saagar Enjeti: Biden&#39;s New Oil Scheme Will SKYROCKET Price, Help Putin","Saagar breaks down the new oil proposal by Biden and other western leaders to put a price cap on Russian oil and how it will ...","V4zvLxgr0nw",94112,3950,0,667
"80","74KYdcKkJfY",2022-06-23,"Fed Chair: Biden Strategy WON&#39;T WORK On Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the comments made by Fed chair Powell after questioning from Elizabeth Warren showing the ...","74KYdcKkJfY",65403,2607,0,730
"81","6ZoYJvH778A",2022-06-13,"Market CRASHES As Inflation Hits 40 Year High | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the inflation numbers for April 2022 that reached a 40 year high, causing the stock market to plunge and ...","6ZoYJvH778A",208098,7459,0,2603
"82","NDQxbx9dZLU",2022-06-16,"Former Kamala Spox SCOLDS Americans Mad About Gas Prices | Breaking Points with Krystal and Saagar","Krystal and Saagar criticize MSNBC host and former Kamala spox Symone Sanders for taking issue with the Americans worrying ...","NDQxbx9dZLU",94830,3591,0,824
"83","263S5jnyMYM",2022-07-05,"Fed Chair ADMITS He Doesn&#39;t Understand Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar respond to Fed Chair Jerome Powell's remark at a central banker conference that he's still working on ...","263S5jnyMYM",120140,4174,0,1033
"84","Fr7yNP2YRLI",2022-05-03,"Saagar Enjeti: WH Press ADMITS Being Soft On Biden","Saagar offers his perspective on the fall of the celebrity White House correspondent and criticizes the mainstream press for ...","Fr7yNP2YRLI",85387,3318,0,210
"85","cjE7QKC4Bp8",2022-07-12,"Biden&#39;s APOCALYPTIC Disapproval With Young Voters | Breaking Points with Krystal and Saagar","Krystal and Saagar evaluate Biden's major disapproval with young Democratic voters who turned out in droves to vote for him in ...","cjE7QKC4Bp8",83505,3490,0,864
"86","C5S-yY0TPpQ",2022-07-14,"BREAKING: Inflation Hits ANOTHER FORTY YEAR High | Breaking Points with Krystal and Saagar","Krystal and Saagar bring the latest numbers on inflation that reached another 40 year high in June fueled by food and gas prices ...","C5S-yY0TPpQ",99793,3455,0,768
"87","mQWrJV1q0KU",2022-07-07,"Dems Rig Ballot To BAN Green Party Senate Candidate | Breaking Points with Krystal and Saagar","Krystal and Saagar describe the hypocrisy of Democrats who rigged a Senate ballot process to block a Green party candidate in ...","mQWrJV1q0KU",82785,4550,0,1056
"88","w8b33S3dtR8",2022-07-20,"The West&#39;s Energy Policy FAILURES Could Create A Crisis | Breaking Points with Krystal and Saagar","Krystal and Saagar discuss the west's energy policy failures particularly in Germany and the Russian oil sanctions that are going ...","w8b33S3dtR8",83167,3077,0,704
"89","5DNoN0nKmZk",2022-04-18,"Musk CALLS OUT Saudi Kingdom For BLOCKING Twitter Deal | Breaking Points with Krystal and Saagar","Krystal and Saagar review the back and forth between a top Twitter shareholder Saudi royal and Elon Musk after he Tweeted ...","5DNoN0nKmZk",126154,5609,0,771
"90","vqAUIhovN4o",2022-06-12,"Understanding The BACKLASH to Symbolic, Girlboss Feminism | Breaking Points with Krystal and Saagar","Krystal and Saagar discuss the reasons for young male backlash to feminism especially the symbolic, girlboss version that has ...","vqAUIhovN4o",107331,3525,0,676
"91","_EOFPlYfP9g",2022-08-02,"Saagar Enjeti: How TikTok, Instagram Are DESTROYING Humanity","Saagar dives into the anti-human algorithms and content recommendations that turn social media users on Instagram, TikTok, and ...","_EOFPlYfP9g",117383,4504,0,651
"92","EF_hbXUb58c",2022-07-23,"How The Media SHUT DOWN Discussions of Biden&#39;s Age | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about how media elites prevented a discussion of Biden's age from happening until it became a major ...","EF_hbXUb58c",73956,2649,0,471
"93","Iebbflfn8nQ",2022-07-20,"The DOMINO EFFECTS Of Sri Lanka Collapse | Breaking Points with Krystal and Saagar","Krystal and Saagar talk about the domino effects of the collapse in Sri Lanka and the larger consequences of the war in Ukraine ...","Iebbflfn8nQ",77318,2679,0,353
"94","V5w05T1rz0M",2022-07-07,"LOSING GRIP: Dem Governors TURN On Biden | Breaking Points with Krystal and Saagar","Krystal and Saagar examine the Dem governors who are jockeying for national prominence as alternatives to Biden as party ...","V5w05T1rz0M",91831,3592,0,694
"95","Ii5nV3Xd3I4",2022-07-05,"Newsom TARGETS DeSantis In Potential 2024 Preview | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the meaning behind California Democratic Gov. Gavin Newsom's new ad targeting Florida GOP ...","Ii5nV3Xd3I4",102714,2934,0,1310
"96","EJRnYLaThQ8",2022-03-31,"Krystal Ball: Landlord GASLIGHTS Claims Millennials Don&#39;t Want Homes","Krystal takes a deep dive into the surge in housing prices over the past year and how corporate landlords are making ...","EJRnYLaThQ8",138293,6372,0,1769
"97","KuPTa8AVjoM",2022-06-08,"NYT MOCKED For Discovering Concept Of &#39;Roommates&#39; | Breaking Points with Krystal and Saagar","Krystal and Saagar join the pile on mocking the NYT for an article explaining the concept of roommates as the solution to the ...","KuPTa8AVjoM",122015,4241,0,649
"98","MndQzaSSJfs",2022-06-28,"MSNBC&#39;s Maddow Replacement Lands With a DUD | Breaking Points with Krystal and Saagar","Krystal and Saagar evaluate MSNBC's chosen replacement for Rachel Maddow and how the announcement landed with a dud in ...","MndQzaSSJfs",123863,3661,0,667
"99","2IUONwTedIo",2022-06-16,"Fed HIKES Rates As Markets Continue CRASH | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the Federal Reserve's rate hike and how the Fed's decision will effects the economy going ...","2IUONwTedIo",95397,3213,0,883
"100","qR-pL6Gjh_A",2022-07-12,"VAST Majority Of Dems REJECT Biden 2024 | Breaking Points with Krystal and Saagar","Krystal and Saagar break down the NYT polling about Joe Biden showing that most Democrats including black voters do not want ...","qR-pL6Gjh_A",95873,3818,0,1001
"101","XpqUyEf38zE",2022-05-09,"Elon Plans To FIRE 1000 Twitter Employees | Breaking Points with Krystal and Saagar","Krystal and Saagar review Elon Musk's plans for Twitter that he revealed in a slide deck to investors including firing 1000 ...","XpqUyEf38zE",165594,5060,0,1138
"102","2QF8Ji8PaJs",2022-06-14,"Biden Says Economy STRONGEST In 80 Years, Market COLLAPSES | Breaking Points with Krystal and Saagar","Krystal and Saagar cover the stock market downturn on Monday that put the S&P 500 in a bear market as President Biden says ...","2QF8Ji8PaJs",215282,7506,0,2005
"103","9oPH0kCLEQU",2022-06-29,"Charlamagne Tha God SLAMS Dem &quot;COWARDICE&quot; On Roe v Wade | Breaking Points with Krystal and Saagar","Krystal and Saagar offer their thoughts on Charlamagne Tha God's comments slamming the cowardice of Democrats on Roe v ...","9oPH0kCLEQU",171104,6446,0,1480
"104","xv2_gl08CxU",2022-05-31,"Biden&#39;s PATHETIC &#39;Plan&#39; To Fight Inflation | Breaking Points with Krystal and Saagar","Krystal and Saagar outline the Fed's next moves on inflation and rip the plan by President Biden in a WSJ op ed that he proposes ...","xv2_gl08CxU",143673,4610,0,1101
